transactionID,carrierID,customerID,amount,date
608,2,688,5.16,2007-10-25 21:30:04
609,1,628,18.32,2005-10-09 06:44:31
610,2,257,12.64,2009-12-13 02:29:51
611,2,88,12.46,2005-05-23 01:39:07
612,1,745,14.56,2007-04-19 14:38:34
613,1,799,15.6,2007-09-24 16:20:52
614,1,308,9.4,2005-08-26 06:49:01
615,2,447,5.21,2008-10-30 00:30:53
616,3,270,16.2,2007-02-22 16:50:43
617,1,938,18.96,2008-10-03 04:36:34
618,3,595,12.92,2008-02-07 17:06:32
619,2,209,18.26,2006-09-06 00:45:30
620,2,418,19.64,2009-05-17 12:53:08
621,1,263,18.12,2008-03-14 13:00:21
622,2,635,7.79,2006-05-24 06:43:51
623,3,151,16.58,2005-12-27 08:51:45
624,2,878,6.87,2005-10-22 07:04:11
625,3,36,19.71,2007-12-20 22:22:42
626,2,950,14.87,2006-07-20 19:41:30
627,1,540,14.58,2007-01-20 13:35:08
628,3,56,8.17,2006-07-23 09:31:44
629,2,700,11.22,2009-01-01 02:55:53
630,2,613,13.25,2007-11-27 20:53:18
631,2,124,7.44,2009-03-12 17:48:49
632,2,658,5.66,2005-10-03 19:33:11
633,3,459,17.04,2007-11-26 10:12:34
634,3,379,18.4,2006-09-17 11:28:29
635,1,272,6.22,2008-12-05 11:49:32
636,3,180,8.2,2008-10-02 19:34:35
637,2,236,17.41,2006-02-12 06:17:50
638,1,733,9.78,2009-12-13 19:35:17
639,1,172,11.43,2009-05-11 21:19:14
640,1,951,19.73,2005-03-05 23:23:07
641,1,799,10.39,2007-03-04 02:16:09
642,1,182,13.4,2009-01-24 19:30:21
643,2,84,13.77,2008-01-23 08:51:07
644,2,64,19.05,2006-04-13 00:30:58
645,3,202,14.75,2009-02-22 16:19:32
646,3,673,6.28,2008-11-05 02:06:39
647,2,647,15.96,2008-06-10 10:22:34
648,3,295,7.02,2008-01-21 11:15:27
649,1,549,13.85,2005-03-21 22:36:08
650,2,553,14.05,2005-06-30 05:14:26
651,3,927,10.33,2008-03-17 01:22:57
652,1,632,19.33,2005-05-02 17:03:21
653,1,473,6.67,2008-10-05 04:41:12
654,2,569,11.88,2008-05-28 06:32:00
655,3,264,8.46,2008-08-02 19:59:48
656,3,403,17.57,2009-12-16 00:03:04
657,3,302,13.79,2007-02-21 10:59:34
658,1,206,14.48,2008-03-14 16:57:48
659,3,431,11.54,2008-02-26 09:41:58
660,2,706,7.02,2008-03-17 00:38:56
661,1,974,5.57,2008-03-15 10:38:06
662,1,584,13.32,2008-10-31 15:32:56
663,3,652,12.64,2005-01-27 08:19:26
664,3,905,19.23,2009-03-05 03:41:21
665,1,487,19.75,2005-02-08 03:22:52
666,3,92,16.08,2008-06-23 05:15:35
667,2,448,16.02,2006-07-27 18:04:51
668,2,587,16.21,2007-08-05 00:48:12
669,1,112,6.26,2009-03-08 00:28:52
670,2,30,18.38,2007-10-06 13:28:49
671,2,476,8.82,2006-11-19 16:34:13
672,2,837,8.82,2006-12-01 15:23:12
673,1,146,14.06,2008-12-16 13:42:09
674,3,893,15.49,2005-05-25 19:00:45
675,2,876,12.07,2009-07-09 08:44:20
676,2,358,9.53,2006-04-24 15:45:08
677,1,532,18.07,2008-06-23 06:23:53
678,2,596,6.85,2005-08-29 20:04:13
679,3,560,12.78,2006-07-17 18:07:38
680,2,600,6.37,2009-06-04 00:29:13
681,1,76,5.73,2009-09-27 11:04:00
682,2,220,11.36,2006-11-21 16:18:07
683,1,332,7.91,2005-01-25 05:17:13
684,3,386,14.7,2005-05-06 02:57:36
685,2,764,14.24,2006-12-07 03:46:50
686,1,894,7.44,2008-06-17 05:13:46
687,3,724,11.31,2008-10-09 03:56:43
688,2,233,19.59,2008-12-09 12:38:15
689,2,364,9.77,2008-07-04 06:23:14
690,3,214,14.66,2008-09-02 21:19:35
691,2,294,12.24,2006-12-19 23:59:56
692,1,746,12.52,2008-10-13 12:16:46
693,1,765,14.49,2009-10-16 01:43:11
694,3,334,9.32,2008-03-25 21:30:31
695,2,579,6.67,2008-03-02 12:20:01
696,3,498,18.24,2009-11-09 12:22:27
697,2,163,9.96,2008-05-04 17:58:08
698,3,172,11.02,2006-01-09 04:54:51
699,3,132,13.41,2008-07-17 06:42:44
700,3,222,6.41,2005-04-03 01:37:27
701,3,344,6.0,2007-10-04 08:44:34
702,1,422,17.47,2008-03-14 14:40:12
703,3,531,6.54,2009-06-25 10:50:50
704,1,656,13.54,2006-02-12 19:11:50
705,3,486,11.9,2007-10-11 23:19:42
706,2,512,14.61,2007-11-13 06:50:03
707,1,862,16.04,2005-09-25 00:20:02
708,2,729,6.22,2007-03-02 17:09:26
709,2,302,8.35,2008-12-04 12:34:38
710,3,875,14.18,2009-10-09 01:45:03
711,1,490,10.88,2007-02-11 03:59:21
712,3,11,14.46,2008-05-02 11:38:56
713,1,619,19.97,2005-03-04 16:13:19
714,2,303,14.4,2005-06-05 15:46:35
715,2,97,15.78,2005-04-14 22:06:38
716,2,929,13.18,2007-04-06 21:31:19
717,3,152,6.46,2008-09-23 07:39:05
718,3,538,13.74,2007-07-14 07:09:10
719,1,320,19.37,2007-04-06 18:56:00
720,3,47,6.87,2007-05-28 07:15:37
721,1,345,19.2,2008-08-16 05:18:32
722,3,403,6.26,2008-02-06 21:35:13
723,2,170,10.2,2007-09-16 09:01:06
724,3,452,18.06,2008-04-05 20:27:50
725,3,896,13.29,2006-07-09 21:08:40
726,1,357,19.76,2005-01-25 00:59:58
727,3,876,16.98,2005-11-23 03:40:59
728,1,26,14.67,2006-10-20 10:58:42
729,1,816,5.39,2007-08-28 06:00:24
730,2,734,7.6,2008-12-12 23:59:14
731,2,853,7.79,2008-03-11 23:58:23
732,3,733,8.0,2006-08-11 09:20:39
733,3,789,7.27,2009-10-14 06:12:03
734,3,548,7.82,2005-05-02 10:53:02
735,2,127,11.24,2007-01-18 10:14:56
736,3,391,19.21,2007-06-10 19:49:54
737,1,944,11.43,2007-02-05 21:13:44
738,3,405,17.48,2009-11-30 16:40:50
739,3,238,12.39,2006-08-13 02:09:26
740,3,430,13.95,2008-12-28 05:57:21
741,3,635,7.7,2007-11-08 20:02:09
742,2,750,7.49,2009-01-02 21:14:58
743,1,812,5.33,2007-07-16 10:16:13
744,2,457,12.12,2009-07-23 07:28:11
745,2,60,9.85,2007-05-10 16:25:14
746,2,388,10.88,2005-05-24 14:29:05
747,3,219,17.61,2008-09-25 03:21:26
748,3,304,18.58,2006-02-18 11:40:48
749,3,45,9.74,2009-05-18 04:23:10
750,3,552,12.91,2008-11-10 21:46:55
751,2,107,13.59,2007-05-04 02:17:11
752,1,161,15.57,2009-07-21 17:28:17
753,3,985,18.32,2007-02-22 08:27:34
754,3,190,12.39,2005-02-12 20:08:53
755,2,476,17.08,2008-03-08 04:22:30
756,3,793,11.59,2009-07-20 13:17:23
757,3,906,16.1,2007-02-17 16:40:53
758,3,996,12.75,2006-09-13 21:18:01
759,2,126,16.24,2005-06-26 10:38:03
760,3,139,18.45,2006-01-20 19:13:26
761,3,846,16.15,2008-01-25 01:09:11
762,2,7,12.69,2009-11-08 12:20:36
763,2,965,18.01,2005-03-29 10:38:16
764,1,561,17.48,2007-06-21 17:54:37
765,2,14,17.5,2008-05-22 14:57:35
766,2,697,10.47,2007-01-16 12:30:46
767,1,938,12.9,2008-04-15 17:19:44
768,2,501,10.05,2005-07-05 07:05:36
769,2,159,6.72,2009-08-20 17:59:43
770,3,54,12.02,2007-12-06 18:47:03
771,3,966,18.9,2009-01-12 19:00:26
772,3,578,11.65,2008-07-15 00:50:07
773,2,401,16.36,2006-10-03 18:49:59
774,2,694,9.39,2006-11-28 02:41:37
775,3,995,7.54,2006-12-24 05:28:04
776,1,321,8.15,2005-08-15 18:05:43
777,3,114,13.06,2005-10-08 19:31:15
778,1,851,13.77,2007-07-31 15:43:10
779,3,945,16.71,2008-02-22 09:02:20
780,3,824,15.69,2007-09-17 17:54:55
781,1,159,7.7,2006-09-02 07:40:11
782,3,548,8.22,2006-06-25 04:02:25
783,2,107,17.64,2009-04-11 12:18:21
784,3,557,17.92,2009-05-20 21:13:06
785,3,528,12.59,2009-04-10 18:23:38
786,2,14,9.35,2006-09-09 14:39:06
787,3,371,9.3,2006-03-12 08:37:15
788,3,156,10.08,2006-02-13 14:37:40
789,3,27,16.5,2007-09-02 07:15:50
790,3,865,12.94,2006-07-21 18:36:32
791,3,609,8.87,2006-11-23 00:30:05
792,1,119,17.12,2005-12-09 19:33:04
793,2,651,12.8,2005-10-15 05:41:38
794,2,111,18.26,2008-02-02 15:28:37
795,2,71,5.43,2006-04-29 06:03:15
796,1,929,6.0,2007-04-01 02:41:41
797,1,499,19.92,2006-09-27 20:25:03
798,1,218,6.95,2006-07-28 22:51:06
799,1,4,7.75,2008-10-17 10:55:59
800,3,872,18.02,2006-10-17 14:10:48
801,2,951,16.88,2006-06-08 01:35:55
802,3,631,18.58,2006-09-16 22:44:59
803,3,983,16.82,2009-03-06 14:02:46
804,2,816,7.65,2009-10-08 22:42:32
805,2,748,18.41,2006-08-15 02:15:57
806,1,961,18.39,2008-12-09 03:35:50
807,3,646,8.87,2008-06-12 05:36:45
808,1,943,16.04,2009-09-05 20:24:58
809,1,889,8.22,2009-03-18 16:35:40
810,3,451,10.28,2006-01-14 19:39:50
811,1,346,19.3,2007-04-04 15:03:19
812,3,188,17.23,2005-11-21 11:19:28
813,3,783,13.01,2007-03-08 19:56:42
814,2,89,16.79,2006-10-18 08:21:49
815,2,304,10.02,2006-03-15 05:42:13
816,1,928,11.08,2008-06-06 00:11:00
817,1,579,10.64,2007-07-28 10:33:55
818,1,166,14.62,2007-09-26 17:26:25
819,2,419,17.94,2005-11-14 07:18:29
820,1,832,14.05,2008-06-10 11:05:42
821,1,678,13.07,2008-08-03 18:34:07
822,3,164,16.6,2009-01-12 16:06:01
823,3,985,15.84,2007-03-26 17:54:15
824,2,166,8.95,2007-06-21 23:18:26
825,3,268,9.99,2008-11-15 11:47:17
826,1,595,16.0,2006-08-19 12:01:03
827,1,908,17.32,2009-10-20 01:59:10
828,1,694,17.12,2008-06-06 23:27:15
829,2,309,5.14,2008-07-09 03:45:42
830,3,683,18.33,2005-10-12 18:15:23
831,3,397,19.71,2005-11-16 23:45:37
832,3,41,19.22,2009-10-11 14:20:09
833,2,614,18.81,2007-02-20 09:15:47
834,2,252,16.55,2009-03-03 14:34:56
835,2,395,14.61,2009-04-05 08:58:32
836,2,744,15.66,2009-07-31 15:44:32
837,2,406,19.41,2007-06-10 03:08:39
838,2,307,10.06,2007-05-16 18:15:20
839,3,985,11.73,2009-10-30 15:07:01
840,3,110,19.72,2008-04-03 10:30:37
841,1,867,5.94,2005-06-25 02:57:44
842,3,27,15.56,2007-05-27 09:44:33
843,2,90,5.09,2005-01-27 00:49:42
844,1,61,19.67,2006-05-13 18:07:55
845,1,563,10.49,2008-02-04 19:48:13
846,2,730,16.82,2007-07-12 06:25:16
847,1,248,8.98,2009-12-29 03:55:46
848,1,149,19.19,2007-05-02 15:56:15
849,3,538,18.27,2009-06-21 23:51:39
850,3,522,9.39,2005-06-22 22:37:01
851,1,168,8.36,2008-08-26 18:35:03
852,2,575,8.47,2006-11-06 17:25:47
853,1,92,11.65,2008-04-19 13:06:51
854,3,468,18.29,2008-10-26 21:30:54
855,1,733,15.85,2009-12-04 21:26:39
856,1,259,7.23,2007-07-17 15:29:51
857,1,545,8.34,2007-04-19 06:31:47
858,2,420,15.62,2009-12-16 15:19:00
859,2,52,5.25,2007-05-16 15:30:00
860,3,714,19.1,2005-03-27 09:15:56
861,2,441,8.48,2008-02-29 11:04:22
862,1,915,15.72,2006-09-08 09:47:08
863,3,811,11.77,2005-10-25 19:54:11
864,3,703,19.85,2008-03-19 04:26:57
865,1,188,11.94,2007-10-31 15:50:32
866,1,779,17.01,2008-12-23 16:45:52
867,2,55,9.21,2006-01-16 02:45:51
868,2,598,8.91,2007-01-16 18:44:01
869,1,71,12.81,2008-07-07 04:30:54
870,1,913,11.22,2009-07-25 06:28:51
871,2,229,13.75,2009-01-10 21:16:51
872,2,960,11.97,2006-09-23 21:24:25
873,2,203,7.3,2009-01-06 03:41:29
874,2,446,16.63,2007-05-24 02:46:42
875,2,873,18.17,2009-02-03 03:33:38
876,2,56,18.83,2007-05-18 23:47:15
877,2,583,15.57,2009-11-15 19:07:16
878,3,748,18.83,2009-05-26 19:13:44
879,3,368,8.05,2008-11-17 02:23:44
880,3,536,8.51,2007-09-04 18:23:59
881,3,633,12.95,2006-08-06 13:41:23
882,2,550,12.56,2009-06-12 01:55:15
883,2,188,18.23,2006-01-10 14:24:05
884,1,675,8.63,2007-07-19 10:43:31
885,2,901,16.74,2008-02-20 09:47:02
886,1,767,5.61,2005-01-12 08:13:45
887,3,261,11.03,2006-11-01 06:25:37
888,3,285,18.13,2009-04-29 22:03:16
889,1,240,14.22,2005-04-14 22:11:02
890,1,513,16.19,2005-10-03 11:39:48
891,2,246,7.73,2009-06-06 07:10:17
892,3,652,9.33,2006-10-05 23:55:33
893,1,914,14.43,2008-03-17 07:41:37
894,1,460,13.86,2007-02-05 05:20:28
895,3,683,11.7,2007-06-05 12:09:36
896,1,218,7.68,2009-11-17 07:58:35
897,3,272,8.19,2009-05-28 03:59:04
898,1,920,17.89,2006-09-13 07:15:54
899,2,84,13.11,2009-05-29 17:39:14
900,2,106,12.42,2008-05-08 22:17:55
901,2,491,6.04,2006-10-24 13:42:39
902,2,582,7.77,2007-08-21 04:17:41
903,1,355,12.0,2009-06-01 13:18:11
904,1,657,9.8,2006-08-31 13:41:42
905,2,226,7.11,2008-12-30 09:22:54
906,1,170,17.48,2008-03-31 00:39:50
907,2,85,18.07,2006-03-20 06:32:42
908,3,985,12.02,2007-03-06 17:42:12
909,3,979,6.97,2006-12-03 07:55:55
910,3,154,9.39,2009-10-18 05:53:32
911,3,470,16.45,2005-04-29 23:12:23
912,1,634,16.03,2008-06-21 05:28:52
913,3,350,15.28,2008-10-25 00:55:01
914,2,818,6.96,2008-09-06 10:44:37
915,2,867,7.7,2006-05-25 23:06:19
916,1,144,7.55,2006-06-07 03:06:41
917,1,547,10.75,2006-06-23 06:23:34
918,3,611,5.43,2005-03-28 11:34:10
919,2,639,13.2,2009-11-27 18:08:41
920,2,307,14.34,2005-08-21 16:54:17
921,3,443,9.64,2007-06-18 02:47:53
922,1,310,9.93,2005-11-28 01:27:40
923,1,618,8.3,2007-04-04 20:11:59
924,1,913,19.64,2009-08-19 09:44:58
925,2,155,7.85,2007-03-01 17:57:12
926,2,742,5.58,2006-04-08 21:11:57
927,3,553,15.7,2005-01-16 03:28:49
928,3,894,7.69,2008-02-19 14:09:36
929,1,422,15.2,2008-02-02 18:15:10
930,3,108,19.03,2007-07-31 16:40:30
931,3,682,12.33,2009-04-18 13:43:29
932,3,508,19.21,2005-07-02 06:35:43
933,1,920,14.18,2008-07-25 16:43:34
934,3,996,5.95,2008-03-17 09:04:54
935,3,686,17.15,2005-10-19 09:11:57
936,3,630,6.22,2009-09-24 18:16:00
937,2,620,8.08,2005-02-17 20:02:22
938,2,914,17.4,2008-10-25 23:55:37
939,3,938,12.13,2007-06-02 09:58:37
940,2,91,8.55,2005-11-20 22:10:43
941,2,801,5.59,2007-06-24 09:35:31
942,1,326,14.0,2009-05-12 11:16:31
943,2,778,12.82,2007-09-25 10:41:50
944,3,981,18.08,2008-09-21 17:36:13
945,3,597,8.0,2009-04-27 09:56:29
946,2,654,9.47,2005-09-10 04:33:55
947,1,147,7.09,2006-12-12 20:03:37
948,3,358,12.22,2007-11-08 03:41:22
949,3,389,11.53,2008-12-03 21:30:32
950,2,424,17.81,2005-08-03 19:27:12
951,3,717,9.13,2006-12-19 07:38:12
952,1,224,6.17,2009-01-31 16:38:10
953,1,398,15.48,2009-04-18 07:16:38
954,2,587,18.4,2007-10-26 23:39:50
955,2,609,12.66,2007-02-18 05:57:27
956,3,591,6.82,2008-12-03 16:47:41
957,3,892,12.51,2007-06-28 16:46:08
958,3,247,11.05,2009-03-05 00:13:03
959,1,148,11.56,2005-07-16 16:08:50
960,1,107,13.18,2008-04-29 03:02:24
961,1,463,7.3,2007-06-16 14:29:02
962,3,849,5.25,2008-07-05 04:51:40
963,1,609,11.13,2007-09-20 02:00:26
964,3,540,14.01,2009-07-06 04:28:18
965,1,310,15.99,2008-07-01 19:08:16
966,1,688,8.65,2005-05-23 18:35:30
967,2,353,10.1,2007-08-07 05:05:43
968,1,162,19.33,2006-11-03 03:57:58
969,2,201,8.52,2008-09-03 14:47:39
970,2,847,15.51,2009-11-01 20:45:58
971,2,233,10.47,2005-12-31 03:38:09
972,2,11,17.27,2005-09-03 04:37:29
973,3,790,14.53,2008-03-12 10:19:03
974,3,355,6.94,2009-09-25 12:42:39
975,2,306,14.91,2008-10-20 18:14:17
976,3,144,16.42,2006-07-30 03:38:31
977,1,765,9.69,2009-06-05 21:22:07
978,3,220,19.11,2005-02-19 00:08:07
979,2,510,8.94,2006-07-13 06:22:32
980,3,283,15.18,2007-07-04 06:52:02
981,1,684,8.16,2009-12-26 07:56:32
982,1,425,12.85,2008-11-12 02:42:24
983,1,312,19.81,2008-02-04 02:18:50
984,2,798,6.99,2007-12-08 22:07:07
985,3,152,15.01,2009-01-17 15:38:08
986,3,806,8.97,2007-11-15 18:13:56
987,2,842,18.68,2007-03-31 05:16:06
988,1,437,19.96,2009-09-14 02:17:01
989,1,414,18.38,2008-09-03 17:59:31
990,2,116,14.68,2007-06-06 15:46:39
991,3,385,16.86,2008-07-15 15:27:48
992,2,387,12.84,2008-08-07 03:16:37
993,3,617,9.79,2008-10-31 20:31:09
994,2,976,16.17,2006-07-14 06:57:57
995,1,937,12.21,2006-12-08 21:18:49
996,3,551,9.03,2005-06-07 13:09:57
997,3,695,14.57,2005-10-01 14:51:25
998,3,476,19.66,2005-05-11 12:53:53
999,2,159,14.06,2006-11-07 17:36:34
1000,1,162,6.61,2005-03-20 19:54:27
1001,1,21,6.55,2009-05-10 14:32:01
1002,1,265,16.58,2009-01-14 14:53:53
1003,1,336,16.55,2009-04-19 11:25:31
1004,3,364,6.95,2009-11-03 16:34:02
1005,3,728,9.64,2008-10-02 16:26:31
1006,3,283,9.34,2008-09-09 17:32:31
1007,2,760,10.15,2007-06-19 22:19:09
1008,2,736,11.19,2007-01-16 02:54:54
1009,1,342,6.01,2009-12-28 03:57:20
1010,2,318,8.48,2005-04-13 10:22:14
1011,3,130,12.73,2005-06-24 13:34:28
1012,3,35,8.11,2009-03-28 16:08:30
1013,2,26,9.82,2007-04-18 05:21:46
1014,3,362,17.81,2006-01-27 01:09:41
1015,1,932,9.69,2008-05-05 03:19:35
1016,2,160,10.35,2007-05-19 23:49:01
1017,2,545,6.6,2007-09-25 20:52:23
1018,2,877,17.08,2009-05-02 21:26:25
1019,1,659,11.15,2005-02-22 10:36:48
1020,2,902,12.41,2006-05-25 13:33:27
1021,2,414,17.29,2005-02-24 00:23:55
1022,3,637,18.55,2005-01-02 10:28:01
1023,3,148,14.37,2006-12-12 17:16:05
1024,1,852,16.99,2006-07-13 01:05:13
1025,3,376,8.31,2007-01-08 00:30:56
1026,1,778,19.25,2005-10-07 01:55:03
1027,3,318,9.0,2009-03-17 16:08:42
1028,1,521,18.12,2008-03-13 15:28:07
1029,3,874,9.07,2006-11-29 06:11:08
1030,3,654,5.84,2005-09-13 08:44:24
1031,1,465,16.65,2005-11-30 23:40:05
1032,1,352,17.61,2008-01-18 19:58:30
1033,1,623,18.46,2006-09-14 04:17:29
1034,1,37,9.56,2005-09-21 04:48:48
1035,1,382,19.27,2006-08-08 19:19:38
1036,1,705,16.9,2006-08-30 00:35:24
1037,1,720,15.53,2009-01-29 13:20:10
1038,3,675,14.87,2007-07-23 18:29:27
1039,3,477,14.44,2006-01-22 15:13:27
1040,2,905,5.88,2006-10-01 18:20:20
1041,3,565,14.0,2006-09-11 16:35:17
1042,1,49,11.81,2005-12-23 10:30:37
1043,2,753,6.53,2009-10-30 18:38:38
1044,2,382,9.47,2009-03-11 00:36:39
1045,1,282,18.45,2005-11-03 16:07:19
1046,2,878,13.11,2005-03-25 04:27:39
1047,1,100,8.93,2007-06-17 11:31:51
1048,3,847,8.08,2005-03-24 04:54:20
1049,3,432,16.24,2005-04-13 02:27:18
1050,1,450,15.89,2009-02-20 15:51:28
1051,2,802,15.73,2006-03-23 18:39:10
1052,2,11,14.07,2005-09-29 14:12:38
1053,1,109,6.08,2008-01-26 19:26:50
1054,1,186,19.57,2007-02-22 04:41:57
1055,2,252,14.97,2007-05-25 15:45:09
1056,2,646,5.36,2007-07-01 15:13:01
1057,3,67,18.88,2005-05-17 19:09:52
1058,3,410,17.93,2006-12-16 11:54:53
1059,3,511,15.53,2007-03-12 18:19:05
1060,3,812,13.72,2005-01-21 23:33:47
1061,3,778,19.29,2007-01-12 01:03:14
1062,3,356,7.14,2009-03-02 06:12:46
1063,3,202,17.15,2009-01-15 18:08:45
1064,3,762,16.73,2007-08-29 00:21:07
1065,1,104,6.1,2009-01-10 14:13:44
1066,1,785,8.41,2008-07-04 12:14:47
1067,3,579,15.71,2006-03-28 22:43:58
1068,1,18,11.56,2006-10-22 14:52:35
1069,1,338,18.62,2005-10-26 02:51:41
1070,3,909,19.89,2005-08-02 07:24:26
1071,3,353,15.81,2006-01-11 21:12:55
1072,2,103,7.06,2006-04-07 16:17:48
1073,1,593,9.67,2008-02-29 09:50:01
1074,3,848,13.7,2005-10-08 21:45:45
1075,1,185,17.67,2006-08-01 21:12:51
1076,1,270,17.26,2009-12-27 04:24:01
1077,2,186,8.86,2006-05-17 04:42:48
1078,3,829,18.84,2009-04-03 02:57:18
1079,3,776,10.09,2009-04-26 21:32:19
1080,2,476,9.56,2008-08-09 11:26:48
1081,1,164,11.01,2009-06-21 07:58:12
1082,1,625,15.6,2008-04-11 22:05:48
1083,1,634,10.95,2006-09-06 09:34:40
1084,1,785,8.61,2009-03-19 10:32:01
1085,3,877,14.42,2007-05-25 18:53:17
1086,3,725,9.04,2009-09-02 16:28:14
1087,1,537,6.22,2006-10-23 21:52:13
1088,2,949,8.6,2006-01-06 01:32:02
1089,1,37,12.78,2008-12-17 20:40:28
1090,3,88,12.93,2008-02-07 09:14:05
1091,2,478,13.8,2008-12-07 08:11:28
1092,1,904,13.11,2007-08-17 14:16:26
1093,1,888,12.18,2009-06-07 22:07:58
1094,3,159,19.15,2007-04-08 22:33:14
1095,3,719,17.77,2008-07-27 16:46:44
1096,3,841,17.77,2007-12-25 18:35:12
1097,3,121,15.1,2006-07-25 14:15:23
1098,2,150,11.56,2005-08-08 07:13:11
1099,3,843,16.04,2005-01-02 13:45:05
1100,2,164,14.05,2006-08-15 12:59:57
1101,1,106,10.69,2005-02-06 08:36:07
1102,3,36,16.08,2006-11-22 09:54:36
1103,2,219,15.63,2005-12-17 09:47:32
1104,1,397,6.04,2006-04-23 18:40:20
1105,3,165,17.9,2008-05-18 11:18:16
1106,1,418,11.42,2008-11-23 06:38:01
1107,2,846,5.71,2009-04-01 16:23:46
1108,1,861,17.8,2008-07-24 04:51:24
1109,2,413,19.8,2007-01-13 04:18:02
1110,2,938,14.35,2005-10-24 20:10:49
1111,3,542,18.31,2007-07-06 12:19:22
1112,2,460,12.89,2007-04-14 03:34:55
1113,3,537,19.93,2006-07-04 05:06:26
1114,2,222,13.36,2005-05-05 07:47:32
1115,1,323,19.91,2008-08-17 02:14:26
1116,1,24,16.82,2008-11-13 00:05:53
1117,3,240,16.11,2008-05-27 18:08:59
1118,2,799,13.32,2009-01-07 23:38:46
1119,3,919,6.46,2005-12-10 03:30:47
1120,3,474,12.47,2006-07-05 04:38:03
1121,2,467,9.72,2005-07-26 09:29:45
1122,3,184,10.35,2009-04-12 09:58:07
1123,3,673,19.78,2008-07-02 12:15:07
1124,1,486,12.24,2008-09-05 04:12:12
1125,3,893,18.55,2005-03-15 07:55:53
1126,1,878,17.47,2006-10-15 22:57:35
1127,1,787,6.55,2009-01-14 06:31:27
1128,1,294,19.56,2005-04-12 18:57:31
1129,2,186,18.75,2006-07-03 11:16:58
1130,3,272,14.63,2009-05-27 06:22:40
1131,1,717,15.22,2006-04-01 05:45:16
1132,3,503,9.44,2009-05-10 00:51:04
1133,3,914,14.54,2005-10-28 14:05:43
1134,2,717,7.78,2008-03-04 19:36:58
1135,3,596,16.75,2006-02-21 18:43:50
1136,1,32,10.52,2009-04-05 16:57:54
1137,1,428,18.54,2009-12-05 20:11:39
1138,2,385,14.99,2005-06-22 00:03:29
1139,3,265,15.16,2006-01-27 03:45:45
1140,3,408,17.86,2007-02-17 08:18:56
1141,2,487,10.61,2008-02-14 14:16:37
1142,1,842,6.34,2008-02-27 16:07:56
1143,3,453,9.65,2006-02-09 11:59:21
1144,1,685,13.16,2007-07-23 09:43:25
1145,1,497,8.51,2008-06-27 13:25:47
1146,2,392,16.59,2009-01-06 09:51:50
1147,3,497,8.38,2008-12-23 08:29:38
1148,1,629,18.71,2005-07-21 00:27:49
1149,2,570,6.11,2007-09-14 06:23:43
1150,1,442,11.18,2005-07-26 23:58:31
1151,2,401,13.54,2007-05-02 05:46:25
1152,3,258,15.61,2005-07-06 13:45:31
1153,1,319,8.92,2007-09-06 04:43:18
1154,2,223,11.35,2006-02-28 15:18:38
1155,2,921,11.28,2009-09-02 10:06:03
1156,3,563,16.1,2008-01-26 10:57:50
1157,3,581,13.97,2006-11-27 13:41:07
1158,1,711,9.74,2007-11-24 11:43:43
1159,2,654,16.47,2005-10-05 04:18:36
1160,2,667,5.84,2006-10-07 12:57:34
1161,1,389,5.97,2007-05-09 09:16:31
1162,1,129,9.33,2009-01-10 13:17:10
1163,2,81,12.36,2007-09-01 01:02:46
1164,1,736,6.57,2005-12-29 10:53:44
1165,2,82,15.57,2009-11-30 20:12:31
1166,2,498,13.79,2009-10-07 04:00:02
1167,3,145,17.4,2005-06-14 13:01:01
1168,3,472,17.67,2005-12-27 22:05:39
1169,3,130,18.7,2007-07-02 17:24:39
1170,3,925,7.15,2009-04-06 00:33:43
1171,1,910,14.79,2008-07-10 01:42:10
1172,2,922,11.5,2009-10-16 23:31:05
1173,1,486,11.93,2007-03-19 11:01:39
1174,3,305,7.51,2009-03-17 02:10:00
1175,1,528,18.18,2005-10-29 01:56:41
1176,1,197,17.47,2008-04-14 20:04:32
1177,3,528,18.97,2006-03-22 13:37:34
1178,2,388,13.51,2007-12-22 04:01:06
1179,2,710,5.19,2009-06-30 06:02:38
1180,2,107,19.49,2009-02-01 10:30:51
1181,1,637,12.52,2006-05-19 21:26:30
1182,1,287,16.25,2009-01-16 09:59:45
1183,3,87,15.43,2005-09-02 05:14:03
1184,1,289,8.47,2009-01-30 08:35:48
1185,1,939,5.39,2009-11-14 22:26:32
1186,1,90,8.03,2005-07-02 15:11:58
1187,3,76,13.7,2005-12-12 10:07:29
1188,3,828,19.46,2007-08-05 03:58:13
1189,3,883,18.0,2008-08-16 20:19:45
1190,2,837,12.01,2008-09-27 16:17:14
1191,2,547,7.2,2009-04-15 02:03:25
1192,3,65,18.61,2009-08-30 16:57:28
1193,2,947,9.66,2007-03-20 03:19:22
1194,2,80,6.29,2009-07-12 15:12:44
1195,1,276,19.33,2007-10-09 07:51:18
1196,3,360,8.42,2007-08-25 06:20:55
1197,1,412,19.13,2009-03-16 06:50:12
1198,1,231,10.4,2007-04-18 21:38:24
1199,1,97,17.6,2007-04-18 06:36:22
1200,3,998,14.52,2006-04-06 07:59:00
1201,1,855,12.88,2007-04-17 11:39:20
1202,2,601,12.23,2007-04-21 07:51:55
1203,3,789,13.44,2005-06-20 11:56:51
1204,2,92,6.83,2006-06-13 04:01:58
1205,2,518,19.89,2008-11-05 21:37:39
